Rank;Codigo_Instituicao;Instituicao;Exportacao_Quant;Exportacao_Valor;Importacao_Quant;Importacao_Valor;Transf_Exterior_Quant;Transf_Exterior_Valor;Transf_pExterior_Quant;Transf_pExterior_Valor;Mercado_Primario_Quant;Mercado_Primario_Valor;Mercado_Interbancario_Quant;Mercado_Interbancario_Valor;Total_Geral_Quant;Total_Geral_Valor;Data_Ref
122;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;;;1.0;40800.0;516.0;642753.0;2242.0;2049603.0;2759.0;295423.0;171.0;1976658.0;2930.0;2024-01
123;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;;1.0;10007.0;23.0;345540.0;1489.0;945001.0;1413.0;1472685.0;2926.0;382790.0;160.0;1616955.0;3086.0;2024-01
124;00.000.208;BRB - BANCO DE BRASILIA S.A.;;;;3.0;37549.0;39.0;261809.0;266.0;1814741.0;308.0;153799.0;8.0;2077542.0;316.0;2024-01
125;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;;;1.0;2635.0;14.0;30392.0;277.0;1920430.0;292.0;63787.0;257.0;2020253.0;549.0;2024-01
126;04.902.979;BANCO DA AMAZONIA S.A.;;29.0;1296635.0;;;23.0;528094.0;37.0;145289.0;89.0;1797258.0;22.0;1824883.0;111.0;2024-01
127;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;;5.0;69299.0;18.0;546762.0;100.0;349651.0;331.0;796459.0;454.0;327440.0;158.0;1581014.0;612.0;2024-01
128;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;;9.0;1017938.0;;;11.0;21643.0;7.0;13426.0;27.0;2000000.0;5.0;2000000.0;32.0;2024-01
129;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;;;2599.0;898309.0;1844.0;1389444.0;4443.0;10300.0;87.0;499907.0;4530.0;2024-01
130;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;;4.0;163108.0;23.0;1038932.0;9.0;79071.0;16.0;147220.0;52.0;170190.0;22.0;1284390.0;74.0;2024-01
131;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;6.0;122826.0;6.0;161136.0;329.0;255242.0;808.0;905313.0;1149.0;147376.0;119.0;972359.0;1268.0;2024-01
132;33.775.974;ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;;;;3.0;64104.0;9.0;570727.0;30.0;149800.0;42.0;928974.0;27.0;1469744.0;69.0;2024-01
133;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;;;770.0;668485.0;1160.0;986379.0;1930.0;116111.0;71.0;516520.0;2001.0;2024-01
134;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;3.0;18715.0;36.0;251314.0;271.0;805801.0;310.0;183000.0;178.0;942754.0;488.0;2024-01
135;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;;3.0;8266.0;20.0;235773.0;37.0;387403.0;26.0;311137.0;86.0;436273.0;96.0;1021788.0;182.0;2024-01
136;45.056.494;MARMARIS CORRETORA DE CÂMBIO LTDA.;;1.0;11802.0;6.0;203394.0;362.0;247581.0;233.0;581943.0;602.0;11793.0;34.0;566138.0;636.0;2024-01
137;61.033.106;BANCO CREFISA S.A.;;;;1.0;27500.0;2.0;211951.0;9.0;633877.0;12.0;;2.0;700000.0;14.0;2024-01
138;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;8.0;77403.0;21.0;405709.0;40.0;304287.0;69.0;404809.0;64.0;785598.0;133.0;2024-01
139;59.285.411;BANCO PAN S.A.;;;;;;13.0;93050.0;62.0;671173.0;75.0;;4.0;580000.0;79.0;2024-01
140;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;;;;;213.0;244711.0;430.0;511267.0;643.0;10732.0;92.0;300438.0;735.0;2024-01
141;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;;;44.0;56754.0;147.0;515004.0;191.0;;49.0;467435.0;240.0;2024-01
142;30.723.886;BANCO MODAL S.A.;;;;;;2.0;236.0;4.0;24998.0;6.0;946335.0;3.0;946335.0;9.0;2024-01
143;33.042.151;BANCO DE LA NACION ARGENTINA;;;;1.0;37317.0;542.0;327135.0;32.0;32801.0;575.0;400000.0;5.0;421660.0;580.0;2024-01
144;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;;;;;;49.0;73197.0;66.0;363901.0;115.0;60000.0;8.0;366000.0;123.0;2024-01
145;31.880.826;BANCO GUANABARA S.A.;;;;;;8.0;365000.0;2.0;1766.0;10.0;365000.0;9.0;375000.0;19.0;2024-01
146;41.560.568;PRONANCE SOCIEDADE CORRETORA DE CÂMBIO LTDA;;;;;;180.0;104448.0;175.0;291966.0;355.0;5539.0;55.0;210455.0;410.0;2024-01
147;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;;;4.0;6417.0;102.0;272749.0;106.0;2223.0;62.0;229296.0;168.0;2024-01
148;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;;;314.0;196972.0;217.0;236761.0;531.0;;7.0;55002.0;538.0;2024-01
149;20.155.248;UNIDA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;;;88.0;58985.0;160.0;236983.0;248.0;;23.0;182979.0;271.0;2024-01
150;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;;;21.0;52960.0;141.0;180874.0;162.0;;47.0;114104.0;209.0;2024-01
151;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;;;;;;6.0;9169.0;2.0;12000.0;8.0;9169.0;8.0;21169.0;16.0;2024-01
152;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;;;;;4.0;15251.0;4.0;;;;4.0;2024-01
153;33.886.862;MASTER S/A CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;;;;;;;;;;;6500.0;2.0;13000.0;2.0;2024-01
154;05.816.451;GENIAL INSTITUCIONAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;;;;;1.0;5161.0;1.0;;1.0;5000.0;2.0;2024-01
155;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;;;;;1.0;1000.0;1.0;;;;1.0;2024-01
156;04.866.275;BANCO INBURSA S.A.;;;;;;;;1.0;544.0;1.0;;;;1.0;2024-01
Rank ;CNPJ da Instituição;Nome da Instituição ;;;;;;;;;;;;;;;2024-02
1;90.400.888;BANCO SANTANDER (BRASIL) S.A.;;5767.0;2452384217.0;17410.0;2142680843.0;25298.0;6304247413.0;47763.0;3759991493.0;96238.0;20514067515.0;2134.0;39134785024.0;98372.0;2024-02
2;60.701.190;ITAÚ UNIBANCO S.A.;;8901.0;3463572141.0;28563.0;3171947418.0;42080.0;3801671118.0;45361.0;4594369030.0;124905.0;13150701868.0;1217.0;26141856379.0;126122.0;2024-02
3;33.479.023;BANCO CITIBANK S.A.;;1172.0;2144011242.0;6431.0;1429153022.0;6669.0;5911952046.0;10943.0;7633441208.0;25215.0;5179559929.0;379.0;11200526895.0;25594.0;2024-02
4;33.172.537;BANCO J.P. MORGAN S.A.;;365.0;702178493.0;2243.0;575298829.0;1883.0;3556382909.0;2699.0;5349647099.0;7190.0;7642032061.0;908.0;15387150671.0;8098.0;2024-02
5;30.306.294;BANCO BTG PACTUAL S.A.;;332.0;902708910.0;1220.0;234676290.0;2820.0;1278688668.0;5012.0;3001071465.0;9384.0;6902759866.0;660.0;15443697118.0;10044.0;2024-02
6;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;;;;;176.0;2090143345.0;199.0;2998478909.0;375.0;6843485679.0;163.0;14666952225.0;538.0;2024-02
7;60.498.557;BANCO MUFG BRASIL S.A.;;126.0;92452470.0;539.0;252194853.0;217.0;221459277.0;330.0;415217361.0;1212.0;7247166201.0;1468.0;14493581659.0;2680.0;2024-02
8;00.000.000;BANCO DO BRASIL S.A.;;8167.0;3494994714.0;18539.0;2269128929.0;30321.0;960994464.0;39675.0;1678126828.0;96702.0;2325467033.0;531.0;3418023664.0;97233.0;2024-02
9;60.746.948;BANCO BRADESCO S.A.;;4205.0;2189915396.0;10255.0;1150351324.0;22327.0;1702720510.0;29723.0;1158980758.0;66510.0;3516589276.0;1429.0;5050440200.0;67939.0;2024-02
10;62.073.200;BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.;;253.0;318378961.0;657.0;320487107.0;527.0;2070296941.0;628.0;1911094190.0;2065.0;1314547941.0;437.0;2622172653.0;2502.0;2024-02
11;01.522.368;BANCO BNP PARIBAS BRASIL S.A.;;190.0;592670428.0;1055.0;290021553.0;1252.0;721131044.0;2158.0;1208112795.0;4655.0;2124639243.0;434.0;4312785550.0;5089.0;2024-02
12;59.588.111;BANCO VOTORANTIM S.A.;;178.0;190370355.0;455.0;102117177.0;194.0;320187842.0;438.0;245922239.0;1265.0;2998359176.0;718.0;5845454889.0;1983.0;2024-02
13;61.533.584;BANCO SOCIETE GENERALE BRASIL S.A.;;109.0;210432647.0;742.0;387535886.0;92.0;156271289.0;298.0;354631128.0;1241.0;2493236225.0;894.0;5412121847.0;2135.0;2024-02
14;09.274.232;STATE STREET BRASIL S.A. - BANCO COMERCIAL;;;;;;400.0;1883506110.0;441.0;2534378095.0;841.0;631631056.0;112.0;1913247239.0;953.0;2024-02
15;33.264.668;BANCO XP S.A.;;794.0;160268327.0;4962.0;302380474.0;5311.0;354548195.0;16876.0;500719725.0;27943.0;1698224449.0;253.0;3769250231.0;28196.0;2024-02
16;61.088.183;BANCO MIZUHO DO BRASIL S.A.;;63.0;64001629.0;208.0;70497763.0;78.0;51761741.0;117.0;132784714.0;466.0;2214319726.0;351.0;4458278771.0;817.0;2024-02
17;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.;;66.0;231092846.0;7.0;1581517.0;61.0;221374288.0;146.0;297481020.0;280.0;1876418279.0;255.0;3592805328.0;535.0;2024-02
18;19.307.785;BRAZA BANK S.A. BANCO DE CÂMBIO;;77.0;3355003.0;907.0;45909643.0;530.0;82517380.0;7328.0;139805279.0;8842.0;1819785874.0;999.0;3735691527.0;9841.0;2024-02
19;03.532.415;BANCO ABN AMRO S.A.;;;;;;317.0;1681482530.0;319.0;1640215798.0;636.0;295000000.0;18.0;530000000.0;654.0;2024-02
20;07.679.404;BANCO TOPÁZIO S.A.;;94.0;3196511.0;716.0;158446682.0;32179.0;175470394.0;76966.0;1484853906.0;109955.0;267824257.0;3128.0;1999250042.0;113083.0;2024-02
21;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO;;127.0;135428606.0;822.0;292796762.0;207.0;652817738.0;462.0;350031315.0;1618.0;799887649.0;1329.0;1493857530.0;2947.0;2024-02
22;31.872.495;BANCO C6 S.A.;;120.0;146011446.0;994.0;122092376.0;1372.0;392895085.0;2373.0;375956454.0;4859.0;682599344.0;233.0;1835484849.0;5092.0;2024-02
23;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.;;17.0;352234652.0;3.0;9266620.0;24.0;18786627.0;28.0;1979812.0;72.0;1348650538.0;132.0;2348603157.0;204.0;2024-02
24;53.518.684;BANCO HSBC S.A.;;50.0;455765274.0;106.0;12352354.0;202.0;187377313.0;283.0;476179066.0;641.0;872162242.0;349.0;1549890438.0;990.0;2024-02
25;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.;;550.0;119772831.0;1710.0;88884954.0;4683.0;426815608.0;5404.0;653381446.0;12347.0;412746807.0;5442.0;993148898.0;17789.0;2024-02
26;28.195.667;BANCO ABC BRASIL S.A.;;119.0;143830276.0;435.0;71302855.0;42.0;85001585.0;402.0;166187298.0;998.0;778706993.0;264.0;1590000083.0;1262.0;2024-02
27;58.160.789;BANCO SAFRA S.A.;;286.0;68015040.0;877.0;108510591.0;26437.0;570819567.0;17268.0;179868992.0;44868.0;647750595.0;540.0;937509099.0;45408.0;2024-02
28;78.632.767;BANCO OURINVEST S.A.;;551.0;83277282.0;2651.0;142225921.0;35218.0;316135834.0;37270.0;376223100.0;75690.0;348337151.0;7964.0;845967862.0;83654.0;2024-02
29;71.027.866;BANCO BS2 S.A.;;363.0;104901910.0;1621.0;346383944.0;5823.0;148931143.0;5971.0;156038243.0;13778.0;353833841.0;180.0;963137698.0;13958.0;2024-02
30;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;;1.0;800000.0;3.0;230785.0;19.0;78219449.0;109.0;264420673.0;132.0;650166546.0;31.0;1330315506.0;163.0;2024-02
31;02.801.938;BANCO MORGAN STANLEY S.A.;;9.0;65500000.0;39.0;76249376.0;119.0;587815519.0;128.0;299772210.0;295.0;480338393.0;28.0;540676348.0;323.0;2024-02
32;15.114.366;BANCO BOCOM BBM S.A.;;48.0;22799310.0;43.0;43502596.0;27.0;91827643.0;187.0;58576666.0;305.0;527886138.0;104.0;1004664303.0;409.0;2024-02
33;62.232.889;BANCO DAYCOVAL S.A.;;344.0;64793768.0;1744.0;164765511.0;50701.0;297572420.0;33537.0;170323102.0;86326.0;194515842.0;1700.0;399382883.0;88026.0;2024-02
34;36.588.217;WISE BRASIL CORRETORA DE CÂMBIO LTDA;;5550.0;1466918.0;7.0;1814.0;993821.0;375004888.0;1074255.0;394872522.0;2073633.0;147785788.0;1691.0;314545525.0;2075324.0;2024-02
35;33.923.798;BANCO MASTER S/A;;85.0;60100445.0;205.0;176007168.0;2071.0;21962269.0;403.0;81639564.0;2764.0;261033044.0;104.0;728178025.0;2868.0;2024-02
36;68.900.810;BANCO RENDIMENTO S.A.;;34.0;2403045.0;288.0;25101711.0;146373.0;281686351.0;3366.0;63122943.0;150061.0;347478288.0;5316.0;501594929.0;155377.0;2024-02
37;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;;;;;;73.0;317824503.0;82.0;310699921.0;155.0;104557428.0;24.0;189115656.0;179.0;2024-02
38;58.616.418;BANCO FIBRA S.A.;;90.0;57847445.0;504.0;182705080.0;22.0;29908551.0;137.0;10539948.0;753.0;159929548.0;128.0;437751549.0;881.0;2024-02
39;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.;;145.0;75554164.0;547.0;45034779.0;316.0;132450799.0;429.0;93219426.0;1437.0;181228583.0;118.0;277401092.0;1555.0;2024-02
40;13.059.145;EBURY BANCO DE CÂMBIO S.A.;;105.0;75706646.0;370.0;22139421.0;5597.0;95674695.0;15623.0;171624709.0;21695.0;103690975.0;234.0;239865572.0;21929.0;2024-02
41;07.656.500;BANCO KDB DO BRASIL S.A.;;;;3.0;502877.0;124.0;168757808.0;263.0;37355471.0;390.0;196320000.0;106.0;260837375.0;496.0;2024-02
42;10.690.848;BANCO DA CHINA BRASIL S.A.;;43.0;93655478.0;60.0;13226302.0;88.0;72518267.0;66.0;7404004.0;257.0;207034710.0;186.0;268554607.0;443.0;2024-02
43;00.360.305;CAIXA ECONOMICA FEDERAL;;98.0;36497463.0;59.0;1769576.0;7245.0;82074188.0;1874.0;102739801.0;9276.0;119937554.0;319.0;221305636.0;9595.0;2024-02
44;28.811.341;STONEX BANCO DE CÂMBIO S.A.;;80.0;11404329.0;78.0;1872194.0;3990.0;188401837.0;235.0;24084298.0;4383.0;195846799.0;285.0;217844254.0;4668.0;2024-02
45;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;;30.0;47073411.0;;;34.0;6225665.0;;;64.0;380301996.0;13.0;380301996.0;77.0;2024-02
46;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;;453.0;151524200.0;525.0;45368470.0;340.0;22950084.0;451.0;14317390.0;1769.0;141044106.0;110.0;160688103.0;1879.0;2024-02
47;00.997.185;BANCO B3 S.A.;;;;;;153.0;138630149.0;131.0;108535038.0;284.0;60203175.0;66.0;90311333.0;350.0;2024-02
48;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA;;181.0;7172002.0;2061.0;37321246.0;1947.0;84067998.0;3083.0;93714723.0;7272.0;33330850.0;348.0;106369592.0;7620.0;2024-02
49;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.;;14.0;21949822.0;23.0;3026370.0;14.0;120150958.0;68.0;123948521.0;119.0;25680171.0;10.0;31359195.0;129.0;2024-02
50;71.677.850;FRENTE CORRETORA DE CÂMBIO S.A.;;5.0;77697.0;75.0;1309027.0;647.0;112182580.0;4911.0;117344230.0;5638.0;21468939.0;500.0;49033595.0;6138.0;2024-02
51;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.;;9.0;78129.0;152.0;9977788.0;241.0;85835875.0;497.0;93377733.0;899.0;22669823.0;201.0;62784665.0;1100.0;2024-02
52;61.024.352;BANCO VOITER S.A.;;23.0;21158413.0;409.0;31148030.0;192.0;44807977.0;667.0;51717911.0;1291.0;33698677.0;149.0;88815475.0;1440.0;2024-02
53;00.416.968;BANCO INTER S.A.;;51.0;2732399.0;227.0;764902.0;61973.0;98041471.0;152035.0;59388130.0;214286.0;43983939.0;15.0;44728092.0;214301.0;2024-02
54;33.042.953;CITIBANK N.A.;;;;;;4.0;382548.0;4.0;4423952.0;8.0;200000000.0;1.0;200000000.0;9.0;2024-02
55;01.181.521;BANCO COOPERATIVO SICREDI S.A.;;925.0;55367344.0;1038.0;40712721.0;821.0;16419101.0;367.0;21073236.0;3151.0;24869226.0;24.0;47074506.0;3175.0;2024-02
56;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A;;27.0;44902899.0;66.0;17950830.0;16.0;6118486.0;145.0;27266342.0;254.0;40536095.0;40.0;69294549.0;294.0;2024-02
57;61.384.004;AVENUE SECURITIES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;;;11653.0;22198147.0;58176.0;75389370.0;69829.0;;102.0;53160100.0;69931.0;2024-02
58;62.144.175;BANCO PINE S.A.;;49.0;39094327.0;229.0;26353635.0;11.0;8246927.0;348.0;22542846.0;637.0;25141587.0;30.0;54161655.0;667.0;2024-02
59;45.246.410;BANCO GENIAL S.A.;;6.0;381143.0;21.0;1158923.0;278.0;53445750.0;386.0;68020147.0;691.0;5000000.0;9.0;18908943.0;700.0;2024-02
60;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;;115.0;2571835.0;845.0;28314265.0;1669.0;10163907.0;2170.0;13800825.0;4799.0;25970055.0;589.0;81284941.0;5388.0;2024-02
61;73.622.748;B&T CORRETORA DE CAMBIO LTDA.;;177.0;4744919.0;665.0;20524712.0;10162.0;22406323.0;23654.0;30413407.0;34658.0;11127358.0;769.0;46096350.0;35427.0;2024-02
62;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;;598.0;249506.0;24848.0;7039914.0;135956.0;47382573.0;188439.0;49281385.0;349841.0;5989802.0;142.0;19372159.0;349983.0;2024-02
63;60.889.128;BANCO SOFISA S.A.;;243.0;54118678.0;180.0;19567249.0;16.0;4677322.0;117.0;4045642.0;556.0;2019507.0;19.0;10595921.0;575.0;2024-02
64;61.186.680;BANCO BMG S.A.;;2.0;3000344.0;;;10.0;7479201.0;62.0;6062768.0;74.0;2166300.0;6.0;75709350.0;80.0;2024-02
65;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;;;19.0;41152606.0;17.0;5991553.0;36.0;38527825.0;7.0;42631397.0;43.0;2024-02
66;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;;29.0;504930.0;389.0;10771939.0;303.0;13385022.0;538.0;18412100.0;1259.0;14359437.0;877.0;44114315.0;2136.0;2024-02
67;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;;164.0;3496708.0;1168.0;29743446.0;320.0;6123191.0;834.0;11353128.0;2486.0;1798489.0;351.0;35064953.0;2837.0;2024-02
68;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.;;91.0;1271918.0;684.0;14757637.0;7888.0;10613479.0;13935.0;19481379.0;22598.0;7538073.0;2024.0;37190909.0;24622.0;2024-02
69;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;;7.0;30402853.0;1.0;124488.0;2.0;118731.0;25.0;284263.0;35.0;41000000.0;5.0;50000000.0;40.0;2024-02
70;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;;61.0;808970.0;347.0;4300632.0;14860.0;17479315.0;38722.0;27543516.0;53990.0;7972577.0;874.0;29453093.0;54864.0;2024-02
71;59.118.133;BANCO LUSO BRASILEIRO S.A.;;45.0;7201888.0;90.0;4805604.0;26.0;794563.0;86.0;2280208.0;247.0;30623011.0;214.0;60334791.0;461.0;2024-02
72;00.250.699;AGK CORRETORA DE CAMBIO S.A.;;130.0;3597898.0;691.0;23904559.0;562.0;7042743.0;751.0;6475800.0;2134.0;6233246.0;368.0;32208393.0;2502.0;2024-02
73;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;12.0;640481.0;143.0;2058828.0;4982.0;2867164.0;5715.0;18052338.0;10852.0;14816549.0;1384.0;46641471.0;12236.0;2024-02
74;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;;12.0;490146.0;450.0;28304874.0;54.0;645653.0;125.0;3127631.0;641.0;2694331.0;665.0;35585365.0;1306.0;2024-02
75;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;;60.0;3143516.0;608.0;20802412.0;242.0;4072503.0;520.0;4645056.0;1430.0;6695410.0;931.0;31621268.0;2361.0;2024-02
76;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;;1.0;598446.0;9.0;1011675.0;19.0;29966508.0;13.0;21106158.0;42.0;9111030.0;13.0;10095584.0;55.0;2024-02
77;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;1.0;780.0;87.0;83010.0;29549.0;11841962.0;38890.0;27501460.0;68527.0;2918024.0;3270.0;20649600.0;71797.0;2024-02
78;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;;24.0;24934729.0;16.0;1909971.0;9.0;49986.0;33.0;307800.0;82.0;27569712.0;27.0;32362808.0;109.0;2024-02
79;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;;20.0;6624488.0;49.0;1860956.0;51.0;20571999.0;141.0;2698475.0;261.0;18446395.0;70.0;23967789.0;331.0;2024-02
80;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;;165.0;14114502.0;304.0;9451735.0;144.0;3244099.0;78.0;14472173.0;691.0;3000000.0;8.0;11431300.0;699.0;2024-02
81;02.318.507;BANCO KEB HANA DO BRASIL S.A.;;4.0;28918.0;37.0;16302459.0;47.0;8468732.0;104.0;2202669.0;192.0;7415598.0;49.0;24815529.0;241.0;2024-02
82;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;10.0;442210.0;40.0;714739.0;119.0;20636596.0;311.0;21652992.0;480.0;1306539.0;205.0;3914970.0;685.0;2024-02
83;03.609.817;BANCO CARGILL S.A.;;7.0;2849494.0;1.0;25801.0;5.0;2862630.0;47.0;22698606.0;60.0;;4.0;18000000.0;64.0;2024-02
84;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;;2.0;3761021.0;1.0;21703.0;4.0;140451.0;8.0;61766.0;15.0;20531615.0;26.0;39466773.0;41.0;2024-02
85;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;;93.0;9005280.0;259.0;8136783.0;1804.0;2422855.0;1439.0;4861398.0;3595.0;6067095.0;390.0;13695301.0;3985.0;2024-02
86;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;;3.0;101775.0;166.0;8261442.0;188.0;830683.0;595.0;8244644.0;952.0;794911.0;223.0;17168838.0;1175.0;2024-02
87;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;;3.0;2675076.0;6.0;3836542.0;9.0;10068848.0;69.0;923007.0;87.0;15000000.0;2.0;15000000.0;89.0;2024-02
88;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;2.0;16790.0;103.0;2954992.0;3745.0;2324178.0;2659.0;5900254.0;6509.0;7026436.0;604.0;20593111.0;7113.0;2024-02
89;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;;13.0;761098.0;13.0;203309.0;2.0;4000000.0;58.0;9210841.0;86.0;4000000.0;6.0;16750000.0;92.0;2024-02
90;92.894.922;BANCO ORIGINAL S.A.;;1.0;861346.0;9.0;1265638.0;32.0;410257.0;53.0;11658634.0;95.0;800.0;6.0;16001596.0;101.0;2024-02
91;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;;31.0;622790.0;378.0;10769239.0;122.0;1574292.0;510.0;2906137.0;1041.0;893104.0;719.0;13264517.0;1760.0;2024-02
92;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;;7.0;71875.0;24.0;212088.0;2396.0;2075475.0;1847.0;2794505.0;4274.0;10283550.0;569.0;21437549.0;4843.0;2024-02
93;40.333.582;PROSEFTUR CORRETORA DE CAMBIO S.A;;27.0;361070.0;365.0;9525903.0;32.0;423487.0;39.0;414324.0;463.0;872413.0;350.0;10910870.0;813.0;2024-02
94;36.658.769;BANCO XCMG BRASIL S.A.;;;;;;;;6.0;10003092.0;6.0;;8.0;10000000.0;14.0;2024-02
95;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;;;7.0;51796.0;1531.0;858761.0;1530.0;2068896.0;3068.0;7049196.0;372.0;15358949.0;3440.0;2024-02
96;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;;4.0;26657.0;33.0;2488639.0;78.0;3079630.0;121.0;3349126.0;236.0;2605000.0;59.0;7923486.0;295.0;2024-02
97;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;3.0;33070.0;1066.0;536173.0;815.0;542978.0;1884.0;6690036.0;95.0;13426193.0;1979.0;2024-02
98;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;;29.0;376159.0;148.0;2530302.0;3399.0;2470185.0;3941.0;3213187.0;7517.0;1408632.0;624.0;5722153.0;8141.0;2024-02
99;00.806.535;PLANNER CORRETORA DE VALORES S.A.;;8.0;1424109.0;21.0;1365339.0;55.0;1924408.0;41.0;1974663.0;125.0;3358823.0;110.0;6708983.0;235.0;2024-02
100;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;;7.0;95631.0;107.0;4695323.0;42.0;643435.0;226.0;1117024.0;382.0;709619.0;236.0;6438737.0;618.0;2024-02
101;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;;84.0;257018.0;35.0;523418.0;361.0;5446688.0;233.0;1123493.0;713.0;4360157.0;75.0;4608984.0;788.0;2024-02
102;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;;;;;;14901.0;3343922.0;10974.0;5017394.0;25875.0;770993.0;198.0;3263905.0;26073.0;2024-02
103;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;;36.0;2118346.0;3.0;47261.0;43.0;84719.0;75.0;4014345.0;157.0;1710000.0;13.0;5210000.0;170.0;2024-02
